line_index,LD_value
2058,0.5
2059,1.5
2060,1.5
2061,0.6666666666666666
2062,0.5
2063,0.5
2064,0.0
2065,0.75
2066,2.0
2067,0.6666666666666666
2068,0.3333333333333333
2069,0.0
2070,0.6666666666666666
2071,0.0
2072,0.0
2073,0.6666666666666666
2074,1.5
2075,1.0
2076,1.0
2077,0.3333333333333333
2078,0.0
2079,0.0
2080,0.0
2081,4.0
2082,0.5
2083,0.0
2084,3.0
2085,2.0
2086,3.0
2087,0.0
2088,0.5
2089,0.0
2090,0.6666666666666666
2091,0.5
2092,1.0
2093,0.5
2094,0.3333333333333333
2095,1.0
2096,0.0
2097,2.0
2098,0.0
2099,1.0
2100,1.0
2101,0.6666666666666666
2102,0.0
2103,1.0
2104,1.0
2105,1.0
2106,0.25
2107,0.0
2108,0.0
2109,1.0
2110,1.0
2111,0.0
2112,1.0
2113,0.3333333333333333
2114,0.3333333333333333
2115,0.0
2116,0.0
2117,2.0
2118,2.0
2119,0.0
2120,0.0
2121,0.0
2122,0.3333333333333333
2123,0.5
2124,1.0
2125,0.0
2126,0.5
2127,2.0
2128,4.0
2129,1.0
2130,0.0
2131,2.0
2132,0.0
2133,3.0
2134,0.3333333333333333
2135,1.0
2136,0.3333333333333333
2137,0.0
2138,0.0
2139,0.3333333333333333
2140,1.5
2141,1.0
2142,0.0
2143,1.0
2144,2.0
2145,0.0
2146,1.0
2147,3.0
2148,0.0
2149,0.0
2150,0.0
2151,0.5
2152,0.0
2153,2.0
2154,0.6666666666666666
2155,0.0
2156,0.0
2157,0.0
2158,1.0
2159,1.0
2160,0.0
2161,1.0
2162,0.5
2163,2.0
2164,1.0
2165,0.0
2166,0.0
2167,0.0
2168,1.0
2169,1.0
2170,1.0
2171,2.0
2172,0.5
2173,1.0
2174,1.0
2175,0.5
2176,1.0
2177,3.0
2178,0.0
2179,2.0
2180,0.5
2181,0.0
2182,1.0
2183,1.0
2184,0.5
2185,1.0
2186,2.0
2187,1.0
2188,0.5
2189,2.0
2190,0.5
2191,1.5
2192,2.0
2193,1.0
2194,1.0
2195,1.0
2196,2.0
2197,0.5
2198,0.0
2199,0.5
2200,0.0
2201,1.0
2202,0.5
2203,0.0
2204,2.0
2205,1.0
2206,1.0
2207,0.0
2208,0.5
2209,1.0
2210,3.0
2211,0.0
2212,1.0
2213,0.0
2214,2.0
2215,1.0
2216,2.0
2217,0.0
2218,3.0
2219,2.0
2220,0.0
2221,1.0
2222,0.0
2223,0.0
2224,1.0
2225,1.0
2226,0.0
2227,2.0
2228,0.5
2229,0.3333333333333333
2230,3.0
2231,0.0
2232,1.0
2233,0.0
2234,0.0
2235,0.3333333333333333
2236,0.5
2237,0.6666666666666666
2238,1.0
2239,1.0
2240,1.0
2241,0.25
2242,0.0
2243,1.0
2244,0.3333333333333333
2245,1.0
2246,0.0
2247,0.5
2248,1.5
2249,1.0
2250,0.0
2251,2.0
2252,0.0
2253,3.0
2254,0.0
2255,1.0
2256,0.5
2257,1.0
2258,2.0
2259,2.0
2260,2.0
2261,0.6666666666666666
2262,0.5
2263,0.5
2264,1.0
2265,0.3333333333333333
2266,0.5
2267,0.5
2268,0.0
2269,0.3333333333333333
2270,0.5
2271,1.0
2272,0.5
2273,1.5
2274,0.5
2275,0.25
2276,0.3333333333333333
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,1.0
2282,1.0
2283,1.0
2284,0.0
2285,0.0
2286,0.0
2287,0.3333333333333333
2288,0.5
2289,0.5
2290,2.0
2291,0.5
2292,1.0
2293,0.0
2294,1.0
2295,4.0
2296,0.0
2297,2.0
2298,0.0
2299,3.0
2300,2.0
2301,0.0
2302,2.0
2303,0.0
2304,0.2
2305,0.0
2306,0.5
2307,1.0
2308,1.0
2309,0.0
2310,1.0
2311,1.0
2312,0.0
2313,2.0
2314,1.0
2315,0.0
2316,1.0
2317,0.0
2318,1.0
2319,1.0
2320,0.0
2321,0.0
2322,0.5
2323,1.0
2324,0.0
2325,0.3333333333333333
2326,0.0
2327,0.0
2328,0.5
2329,1.0
2330,0.0
2331,1.0
2332,1.0
2333,0.3333333333333333
2334,0.0
2335,1.0
2336,0.0
2337,3.0
2338,0.0
2339,0.5
2340,1.0
2341,0.5
2342,0.5
2343,0.5
2344,0.5
2345,0.0
2346,2.0
2347,1.0
2348,0.0
2349,0.5
2350,0.0
2351,0.3333333333333333
2352,0.5
2353,1.0
2354,1.0
2355,1.0
2356,1.0
2357,0.6666666666666666
2358,0.3333333333333333
2359,0.0
2360,1.0
2361,0.0
2362,1.0
2363,1.0
2364,0.5
2365,1.0
2366,0.0
2367,1.0
2368,0.0
2369,0.0
2370,1.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.6
2378,0.0
2379,0.0
2380,1.0
2381,1.0
2382,1.0
2383,0.0
2384,0.0
2385,0.25
2386,0.5
2387,0.0
2388,0.0
2389,0.3333333333333333
2390,0.0
2391,0.5
2392,0.0
2393,2.0
2394,1.0
2395,0.3333333333333333
2396,0.0
2397,2.0
2398,1.0
2399,0.0
2400,1.0
2401,0.0
2402,2.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.5
2409,0.0
2410,1.0
2411,0.5
2412,1.0
2413,0.0
2414,1.0
2415,3.0
2416,1.0
2417,0.3333333333333333
2418,0.0
2419,0.0
2420,0.0
2421,0.5
2422,1.0
2423,0.0
2424,1.0
2425,0.3333333333333333
2426,1.0
2427,1.0
2428,1.0
2429,0.0
2430,0.0
2431,0.5
2432,1.0
2433,0.0
2434,0.0
2435,2.0
2436,1.0
2437,0.0
2438,0.0
2439,1.0
2440,0.0
2441,1.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,1.0
2447,0.0
2448,0.0
2449,1.0
2450,0.0
2451,0.25
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,1.0
2457,1.0
2458,0.0
2459,2.0
2460,0.0
2461,0.0
2462,0.0
2463,1.0
2464,1.0
2465,0.3333333333333333
2466,0.3333333333333333
2467,2.0
2468,1.0
2469,0.0
2470,1.0
2471,2.0
2472,0.0
2473,0.0
2474,1.0
2475,1.0
2476,0.0
2477,0.6666666666666666
2478,0.3333333333333333
2479,0.5
2480,0.3333333333333333
2481,0.0
2482,1.0
2483,0.0
2484,0.0
2485,4.0
2486,1.0
2487,1.0
2488,1.0
2489,1.0
2490,1.0
2491,2.0
2492,1.0
2493,0.0
2494,0.3333333333333333
2495,0.3333333333333333
2496,2.0
2497,1.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.5
2503,0.5
2504,1.0
2505,1.0
2506,0.0
2507,2.0
2508,0.0
2509,1.0
2510,0.0
2511,0.0
2512,0.25
2513,0.0
2514,0.0
2515,0.0
2516,0.5
2517,2.0
2518,1.5
2519,0.0
2520,0.0
2521,0.5
2522,1.0
2523,0.5
2524,0.0
2525,0.0
2526,0.0
2527,1.5
2528,3.0
2529,1.0
2530,0.5
2531,1.0
2532,0.0
2533,0.5
2534,0.0
2535,0.5
2536,1.0
2537,0.0
2538,1.0
2539,0.5
2540,0.0
2541,1.0
2542,0.0
2543,0.0
2544,0.25
2545,1.0
2546,0.6666666666666666
2547,0.5
2548,0.5
2549,0.5
2550,0.3333333333333333
2551,1.0
2552,1.0
2553,1.0
2554,1.5
2555,3.0
2556,0.3333333333333333
2557,0.6666666666666666
2558,1.0
2559,0.5
2560,1.0
2561,1.0
2562,1.0
2563,0.75
2564,1.5
2565,0.3333333333333333
2566,0.0
2567,1.0
2568,0.0
2569,0.0
2570,2.0
2571,0.0
2572,0.5
2573,0.0
2574,2.0
2575,0.5
2576,0.5
2577,0.5
2578,0.0
2579,0.5
2580,0.0
2581,0.0
2582,0.3333333333333333
2583,0.5
2584,0.5
2585,0.5
2586,0.0
2587,2.0
2588,0.0
2589,1.0
2590,0.0
2591,0.3333333333333333
2592,0.5
2593,0.5
2594,1.0
2595,2.0
2596,0.0
2597,0.5
2598,0.0
2599,1.0
2600,0.3333333333333333
2601,1.0
2602,1.0
2603,1.0
2604,0.0
2605,0.0
2606,0.0
2607,3.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,2.0
2613,0.0
2614,2.0
2615,1.0
2616,0.0
2617,1.0
2618,0.0
2619,1.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,1.0
2625,0.5
2626,0.0
2627,2.0
2628,0.5
2629,1.0
2630,0.0
2631,0.0
2632,0.0
2633,2.0
2634,1.0
2635,1.0
2636,0.3333333333333333
2637,0.0
2638,0.0
2639,0.0
2640,0.5
2641,0.0
2642,1.0
2643,1.5
2644,0.25
2645,0.5
2646,1.0
2647,1.0
2648,1.0
2649,1.0
2650,0.5
2651,0.0
2652,0.5
2653,1.0
2654,1.0
2655,0.5
2656,2.0
2657,0.0
2658,0.0
2659,0.0
2660,2.0
2661,1.0
2662,0.0
2663,1.0
2664,0.5
2665,0.0
2666,2.0
2667,1.0
2668,0.0
2669,0.0
2670,1.0
2671,0.5
2672,0.5
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,2.0
2678,0.5
2679,0.5
2680,0.0
2681,0.3333333333333333
2682,0.0
2683,0.3333333333333333
2684,1.0
2685,0.3333333333333333
2686,0.0
2687,2.0
2688,0.0
2689,2.0
2690,0.3333333333333333
2691,0.0
2692,0.3333333333333333
2693,1.0
2694,0.5
2695,1.0
2696,1.0
2697,2.0
2698,0.5
2699,0.0
2700,1.0
2701,0.5
2702,1.0
2703,0.5
2704,2.0
2705,0.5
2706,0.0
2707,0.0
2708,0.0
2709,1.0
2710,0.0
2711,1.0
2712,0.5
2713,0.0
2714,2.0
2715,1.0
2716,1.0
2717,0.0
2718,0.0
2719,0.5
2720,2.0
2721,1.0
2722,0.0
2723,1.0
2724,0.5
2725,0.0
2726,1.0
2727,0.0
2728,1.0
2729,1.0
2730,0.0
2731,2.0
2732,0.0
2733,0.0
2734,1.0
2735,0.0
2736,0.5
2737,1.0
2738,0.5
2739,0.3333333333333333
2740,0.0
2741,0.0
2742,0.0
2743,0.0
2744,3.0
2745,0.0
2746,0.0
2747,0.0
2748,1.0
2749,1.0
2750,1.0
2751,2.0
2752,1.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,1.0
2758,2.0
2759,0.0
2760,1.0
2761,2.0
2762,0.5
2763,1.0
2764,0.0
2765,2.0
2766,1.0
2767,0.5
2768,0.0
2769,0.0
2770,0.5
2771,2.0
2772,2.0
2773,2.0
2774,2.0
2775,1.0
2776,2.0
2777,1.0
2778,0.0
2779,1.0
2780,1.0
2781,0.5
2782,0.0
2783,2.0
2784,0.5
2785,1.0
2786,1.0
2787,1.0
2788,0.0
2789,1.0
2790,0.0
2791,1.0
2792,0.0
2793,0.5
2794,0.0
2795,0.0
2796,1.0
2797,0.0
2798,1.0
2799,2.0
2800,0.0
2801,0.0
2802,1.0
2803,0.0
2804,2.0
2805,2.0
2806,2.0
2807,1.0
2808,1.0
2809,2.0
2810,1.0
2811,1.5
2812,1.0
2813,0.0
2814,1.0
2815,0.0
2816,0.0
2817,2.0
2818,2.0
2819,0.5
2820,0.5
2821,2.0
2822,1.0
2823,4.0
2824,0.3333333333333333
2825,4.0
2826,0.5
2827,1.0
2828,0.5
2829,0.0
2830,1.0
2831,1.0
2832,1.0
2833,4.0
2834,0.0
2835,1.0
2836,0.0
2837,0.0
2838,0.5
2839,0.3333333333333333
2840,2.0
2841,1.0
2842,1.0
2843,0.6666666666666666
2844,4.0
2845,1.0
2846,0.0
2847,1.0
2848,1.0
2849,0.0
2850,0.0
2851,1.5
2852,4.0
2853,1.0
2854,0.5
2855,0.0
2856,1.0
2857,0.0
2858,2.0
2859,2.0
2860,0.0
2861,0.0
2862,1.0
2863,1.0
2864,0.0
2865,0.0
2866,0.5
2867,0.0
2868,2.0
2869,0.0
2870,2.0
2871,1.0
2872,0.0
2873,0.0
2874,1.0
2875,1.0
2876,0.0
2877,0.0
2878,1.0
2879,1.0
2880,0.0
2881,0.0
2882,1.0
2883,2.0
2884,3.0
2885,3.0
2886,1.0
2887,0.0
2888,0.0
2889,1.0
2890,0.0
2891,2.0
2892,2.0
2893,1.0
2894,1.0
2895,4.0
2896,2.0
2897,0.0
2898,0.0
2899,1.0
2900,1.0
2901,0.5
2902,0.0
2903,0.0
2904,1.0
2905,1.0
2906,1.0
2907,2.0
2908,1.0
2909,1.0
2910,1.0
2911,1.0
2912,0.0
2913,0.0
2914,2.0
2915,0.6666666666666666
2916,1.0
2917,0.5
2918,1.0
2919,0.0
2920,1.0
2921,1.0
2922,2.0
2923,1.0
2924,0.0
2925,0.0
2926,0.0
2927,2.0
2928,0.6666666666666666
2929,0.3333333333333333
2930,4.0
2931,1.0
2932,0.0
2933,1.0
2934,2.0
2935,2.0
2936,0.0
2937,2.0
2938,1.5
2939,3.0
2940,2.0
2941,0.0
2942,0.3333333333333333
2943,1.0
2944,3.0
2945,2.0
2946,1.0
2947,1.0
2948,0.0
2949,1.0
2950,0.0
2951,1.0
2952,1.0
2953,2.0
2954,1.0
2955,1.0
2956,2.0
2957,0.0
2958,1.0
2959,0.5
2960,2.0
2961,2.0
2962,4.0
2963,3.0
2964,0.0
2965,0.0
2966,2.0
2967,0.0
2968,0.0
2969,0.0
2970,1.0
2971,1.0
2972,0.0
2973,0.5
2974,0.0
2975,1.0
2976,0.0
2977,1.0
2978,1.0
2979,0.0
2980,1.0
2981,1.0
2982,0.0
2983,0.0
2984,1.0
2985,1.0
2986,4.0
2987,0.0
2988,0.0
2989,0.0
2990,0.5
2991,0.0
2992,0.0
2993,1.0
2994,0.0
2995,0.5
2996,2.0
2997,1.0
2998,0.5
2999,0.0
3000,2.0
3001,0.0
3002,1.0
3003,0.5
3004,1.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,0.5
3010,0.0
3011,0.0
3012,0.0
3013,1.0
3014,0.0
3015,1.0
3016,0.0
3017,1.0
3018,1.0
3019,1.0
3020,1.0
3021,1.0
3022,2.0
3023,1.0
3024,3.0
3025,0.3333333333333333
3026,4.0
3027,2.0
3028,0.0
3029,2.0
3030,1.0
3031,0.0
3032,0.0
3033,1.0
3034,1.0
3035,1.0
3036,0.0
3037,0.0
3038,0.0
3039,1.0
3040,0.0
3041,0.0
3042,0.5
3043,1.0
3044,0.0
3045,0.3333333333333333
3046,0.5
3047,1.0
3048,0.0
3049,0.3333333333333333
3050,1.0
3051,1.5
3052,1.0
3053,4.0
3054,2.0
3055,0.5
3056,3.0
3057,2.0
3058,0.0
3059,0.0
3060,1.0
3061,1.0
3062,3.0
3063,1.0
3064,1.0
3065,1.0
3066,0.5
3067,0.5
3068,1.0
3069,0.0
3070,2.0
3071,0.5
3072,0.0
3073,2.0
3074,0.0
3075,0.5
3076,0.0
3077,1.0
3078,1.0
3079,0.0
3080,0.0
3081,1.0
3082,0.0
3083,0.5
3084,0.0
3085,0.0
3086,0.0
3087,1.0
3088,0.0
3089,0.0
3090,0.0
3091,0.5
3092,2.0
3093,0.0
3094,0.5
3095,0.0
3096,4.0
3097,0.0
3098,2.0
3099,1.0
3100,0.5
3101,1.0
3102,0.0
3103,0.0
3104,1.0
3105,0.0
3106,0.0
3107,0.0
3108,0.5
3109,0.0
3110,2.0
3111,0.5
3112,0.25
3113,0.5
3114,0.6666666666666666
3115,0.0
3116,0.0
3117,0.5
3118,0.3333333333333333
3119,0.0
3120,0.5
3121,0.0
3122,1.0
3123,0.5
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,1.0
3129,0.0
3130,1.5
3131,1.0
3132,0.0
3133,0.0
3134,1.0
3135,0.0
3136,1.0
3137,0.0
3138,0.0
3139,1.0
3140,0.0
3141,1.0
3142,0.0
3143,0.5
3144,2.0
3145,0.5
3146,1.5
3147,1.0
3148,0.0
3149,0.0
3150,0.3333333333333333
3151,0.3333333333333333
3152,0.5
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,1.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.3333333333333333
3164,0.0
3165,1.0
3166,0.3333333333333333
3167,2.0
3168,2.0
3169,2.0
3170,0.0
3171,1.0
3172,2.0
3173,0.0
3174,1.0
3175,1.0
3176,0.0
3177,2.0
3178,0.5
3179,0.0
3180,1.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,1.0
3189,1.0
3190,0.0
3191,0.0
3192,2.0
3193,0.0
3194,1.0
3195,0.0
3196,0.0
3197,0.0
3198,0.5
3199,2.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,1.0
3205,1.0
3206,0.0
3207,0.0
3208,0.0
3209,2.0
3210,1.0
3211,0.0
3212,1.0
3213,0.0
3214,1.0
3215,0.0
3216,0.0
3217,1.0
3218,0.5
3219,0.0
3220,1.0
3221,0.0
3222,0.0
3223,0.0
3224,0.0
3225,0.0
3226,1.0
3227,0.0
3228,1.0
3229,2.0
3230,1.0
3231,0.0
3232,1.0
3233,1.0
3234,2.0
3235,0.0
3236,0.5
3237,0.0
3238,0.0
3239,1.0
3240,0.0
3241,1.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,2.0
3249,1.0
3250,0.0
3251,2.0
3252,1.0
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,1.0
3258,1.0
3259,0.0
3260,0.5
3261,0.5
3262,0.0
3263,0.0
3264,0.5
3265,1.0
3266,1.0
3267,0.0
3268,1.0
3269,3.0
3270,0.0
3271,0.3333333333333333
3272,1.0
3273,0.0
3274,0.0
3275,1.0
3276,0.0
3277,0.0
3278,0.5
3279,0.3333333333333333
3280,1.0
3281,1.0
3282,0.0
3283,0.0
3284,0.0
3285,0.6666666666666666
3286,0.0
3287,0.0
3288,0.5
3289,0.5
3290,0.0
3291,0.6666666666666666
3292,0.0
3293,0.6666666666666666
3294,0.4
3295,1.0
3296,1.0
3297,0.6666666666666666
3298,2.0
3299,1.0
3300,1.0
3301,0.5
3302,0.5
3303,4.0
3304,0.0
3305,0.6666666666666666
3306,1.0
3307,0.0
3308,0.6666666666666666
3309,0.0
3310,1.3333333333333333
3311,2.0
3312,1.5
3313,2.0
3314,1.0
3315,1.0
3316,0.5
3317,1.5
3318,2.0
3319,4.0
3320,0.0
3321,1.0
3322,0.5
3323,1.0
3324,0.3333333333333333
3325,1.0
3326,1.5
3327,2.0
3328,1.5
3329,1.5
3330,0.25
3331,1.6666666666666667
3332,0.0
3333,0.6666666666666666
3334,0.5
3335,1.5
3336,1.5
3337,2.0
3338,0.0
3339,0.0
3340,0.5
3341,0.3333333333333333
3342,0.25
3343,0.5
3344,2.0
3345,0.0
3346,0.5
3347,0.0
3348,1.0
3349,1.0
3350,1.0
3351,1.0
3352,0.3333333333333333
3353,0.0
3354,0.25
3355,0.5
3356,3.0
3357,1.0
3358,1.5
3359,0.3333333333333333
3360,0.0
3361,0.5
3362,0.6666666666666666
3363,0.0
3364,0.0
3365,2.0
3366,0.3333333333333333
3367,1.0
3368,1.0
3369,1.0
3370,0.0
3371,0.0
3372,0.0
3373,3.0
3374,0.0
3375,0.0
3376,1.0
3377,0.0
3378,0.0
3379,0.0
3380,1.0
3381,0.0
3382,0.0
3383,0.0
3384,1.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,3.0
3390,1.0
3391,0.3333333333333333
3392,0.6666666666666666
3393,0.0
3394,3.0
3395,0.0
3396,0.6666666666666666
3397,0.5
3398,1.0
3399,1.0
3400,0.0
3401,0.0
3402,1.0
3403,1.0
3404,0.0
3405,0.6666666666666666
3406,1.0
3407,2.0
3408,0.5
3409,2.0
3410,0.5
3411,0.5
3412,1.5
3413,0.0
3414,0.0
3415,0.0
3416,0.5
3417,0.6666666666666666
3418,0.0
3419,0.0
3420,1.0
3421,0.0
3422,1.0
3423,0.0
3424,1.0
3425,0.0
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.25
3431,1.0
3432,2.0
3433,1.0
3434,1.0
3435,0.0
3436,1.0
3437,1.0
3438,1.0
3439,1.0
3440,0.0
3441,0.0
3442,1.0
3443,0.0
3444,0.0
3445,2.0
3446,0.0
3447,1.0
3448,0.0
3449,0.0
3450,1.0
3451,0.0
3452,0.0
3453,0.0
3454,0.5
3455,0.0
3456,1.0
3457,0.0
3458,0.0
3459,0.0
3460,6.0
3461,1.0
3462,0.0
3463,1.0
3464,0.0
3465,0.0
3466,0.0
3467,0.6666666666666666
3468,1.0
3469,0.0
3470,0.0
3471,0.5
3472,1.0
3473,0.5
3474,0.0
3475,1.0
3476,0.0
3477,1.0
3478,1.0
3479,2.0
3480,1.0
3481,0.0
3482,2.0
3483,2.0
3484,0.0
3485,0.0
3486,0.0
3487,0.0
3488,0.0
3489,0.0
3490,0.5
3491,0.0
3492,0.0
3493,1.0
3494,0.0
3495,0.0
3496,0.5
3497,0.0
3498,0.5
3499,1.0
3500,2.0
3501,0.0
3502,1.0
3503,1.0
3504,0.0
3505,0.5
3506,1.0
3507,0.0
3508,1.0
3509,1.0
3510,0.3333333333333333
3511,0.5
3512,0.0
3513,0.0
3514,0.0
3515,0.0
3516,0.0
3517,0.0
3518,0.3333333333333333
3519,1.0
3520,1.0
3521,0.0
3522,0.0
3523,0.0
3524,0.0
3525,0.5
3526,0.0
3527,1.0
3528,0.0
3529,0.3333333333333333
3530,2.0
3531,1.0
3532,0.5
3533,0.6666666666666666
3534,0.0
3535,0.0
3536,1.0
3537,1.0
3538,0.25
3539,0.0
3540,0.0
3541,1.0
3542,0.6666666666666666
3543,0.0
3544,0.2
3545,0.25
3546,0.0
3547,0.5
3548,1.5
3549,0.5
3550,0.5
3551,0.0
3552,0.0
3553,1.0
3554,1.0
3555,1.0
3556,4.0
3557,0.0
3558,0.0
3559,0.5
3560,0.5
3561,0.5
3562,1.0
3563,0.2
3564,0.6666666666666666
3565,0.0
3566,0.0
3567,1.0
3568,2.0
3569,2.0
3570,1.5
3571,0.0
3572,0.5
3573,0.0
3574,0.5
3575,0.0
3576,1.0
3577,0.0
3578,1.0
3579,2.0
3580,2.0
3581,0.3333333333333333
3582,0.0
3583,2.0
3584,1.5
3585,0.5
3586,0.5
3587,1.0
3588,1.0
3589,1.0
3590,2.0
3591,0.0
3592,2.0
3593,0.0
3594,1.0
3595,0.6666666666666666
3596,0.0
3597,2.0
3598,1.0
3599,4.0
3600,0.0
3601,0.0
3602,1.0
3603,4.0
3604,0.0
3605,1.0
3606,4.0
3607,2.0
3608,0.0
3609,0.0
3610,1.0
3611,1.0
3612,0.0
3613,0.5
3614,1.5
3615,1.0
3616,2.0
3617,3.0
3618,0.0
3619,1.0
